customer_number,offer_acepted,reward,mailer_type,income_level,banks_accounts_open,overdraft_protection,credit_rating,credits_cards_held,homes_owned,household_size,own_home,average_balance
3225,0,2,1,1,1,0,0,2,1,5,0,797.5
3226,0,0,1,0,2,1,0,3,1,2,1,1497.75
3227,0,1,0,1,2,0,0,2,1,2,1,998.25
3228,1,0,0,0,1,0,1,3,1,4,1,181.0
3229,0,1,0,0,1,0,0,1,2,5,1,1095.0
3230,0,0,1,2,1,0,0,3,1,5,0,1058.25
3231,0,1,1,1,1,0,2,2,1,2,1,1086.25
3232,0,1,1,1,1,0,0,1,1,2,0,902.25
3233,0,1,1,0,2,0,2,2,1,2,1,262.75
3234,0,2,0,1,2,0,2,4,1,6,1,1196.0
3235,0,0,1,2,1,0,2,2,1,4,1,1212.0
3236,0,0,1,1,2,1,0,2,1,3,0,1056.75
3237,0,0,0,0,1,0,1,1,1,4,1,1032.5
3238,0,0,0,0,3,0,1,3,2,5,1,583.75
3239,0,0,1,1,2,0,0,2,1,3,1,761.75
3240,0,1,1,0,2,0,2,2,1,6,1,908.5
3241,0,1,1,1,1,0,2,2,1,3,0,1160.75
3242,0,0,0,2,1,0,2,1,1,4,1,1420.5
3243,0,2,0,0,2,0,1,1,2,2,1,981.25
3244,1,1,0,1,1,0,0,2,2,3,0,898.5
3245,0,1,0,1,1,0,1,1,1,6,1,1199.25
3246,0,1,0,1,1,0,2,1,1,3,1,937.75
3247,0,1,1,2,2,0,2,1,2,3,0,645.25
3248,0,1,0,1,1,0,2,1,1,5,1,148.5
3249,0,2,0,2,1,0,1,1,1,3,1,255.5
3250,0,0,0,0,1,0,2,2,1,3,0,925.75
3251,0,1,1,2,1,0,0,1,1,3,1,772.75
3252,0,2,1,1,1,0,0,1,2,6,1,1313.5
3253,0,1,0,0,1,0,0,2,2,4,0,1282.0
3254,0,1,0,2,1,0,2,3,1,6,1,1096.25
3255,0,0,1,1,1,0,1,3,2,4,1,807.25
3256,0,0,1,1,1,0,1,2,1,2,0,1117.0
3257,0,2,1,2,1,1,0,1,1,3,1,1150.0
3258,0,2,0,0,1,0,0,1,1,3,1,796.25
3259,0,0,0,1,1,0,1,2,1,2,1,637.5
3260,0,0,1,0,2,0,1,2,1,4,1,1261.75
3261,0,0,0,1,1,0,0,1,2,3,1,240.75
3262,0,0,0,1,1,0,1,2,1,6,0,1108.25
3263,0,2,0,1,1,0,1,2,1,2,1,1230.0
3264,0,1,1,1,1,0,1,1,1,2,1,270.0
3265,0,2,0,1,1,0,1,2,1,3,0,768.75
3266,0,2,1,1,1,0,2,2,1,4,1,1825.75
3267,0,2,0,2,1,0,1,1,1,4,1,833.0
3268,0,1,0,2,1,0,2,2,1,3,1,984.5
3269,0,2,0,1,2,0,0,2,1,5,1,1045.75
3270,0,1,0,0,1,0,1,2,2,3,1,794.5
3271,0,0,0,0,1,0,1,2,2,3,1,1080.75
3272,0,2,1,1,1,1,0,1,1,3,1,1174.75
3273,0,0,1,2,1,0,1,2,2,4,1,176.25
3274,0,0,0,1,2,0,1,2,1,4,1,955.0
3275,0,1,1,2,1,0,0,2,1,4,1,754.75
3276,0,1,0,0,1,0,2,3,2,4,0,1253.75
3277,0,1,1,1,2,0,1,2,1,3,1,1064.5
3278,0,2,1,1,1,0,1,2,1,4,1,273.75
3279,0,2,1,1,1,0,0,4,1,4,0,1129.75
3280,0,0,0,0,2,0,2,3,1,4,0,652.0
3281,0,0,1,0,2,0,1,1,1,3,0,972.5
3282,0,2,1,2,2,1,2,2,1,3,1,1114.25
3283,0,0,1,1,1,0,0,1,1,3,1,1354.0
3284,0,0,0,2,2,0,2,2,1,3,1,896.0
3285,0,1,0,1,2,0,1,1,1,4,1,743.5
3286,0,1,1,2,1,0,0,2,1,3,0,708.75
3287,0,1,1,1,1,0,0,2,1,4,1,693.75
3288,0,1,0,2,1,1,0,2,2,5,1,936.25
3289,0,2,0,0,1,0,0,2,1,4,1,1123.0
3290,0,2,0,2,1,0,0,3,1,2,1,943.25
3291,0,2,0,0,1,0,0,1,1,1,1,1076.5
3292,0,2,1,1,1,0,2,2,2,2,1,1018.0
3293,0,2,1,1,2,0,2,1,1,3,1,1210.0
3294,0,1,0,2,1,0,1,1,3,3,0,1217.0
3295,0,1,1,1,1,1,2,3,2,5,0,886.5
3296,0,2,0,1,1,1,1,4,2,3,0,931.0
3297,0,0,1,1,3,0,1,3,1,3,1,1203.75
3298,0,2,0,1,1,0,2,2,2,3,1,1026.0
3299,0,1,1,1,2,0,1,1,2,2,1,869.75
3300,0,2,1,1,1,0,0,1,1,4,0,709.75
3301,0,0,0,0,2,0,0,3,1,2,1,1217.5
3302,0,0,1,2,1,0,2,1,1,4,1,1036.0
3303,0,0,0,1,1,0,1,1,1,4,1,171.0
3304,0,0,0,1,1,0,2,1,2,2,1,1129.75
3305,0,2,1,1,2,0,2,1,1,6,1,992.25
3306,0,2,1,0,1,0,2,2,1,6,0,739.25
3307,0,2,1,1,1,0,0,2,1,3,1,1389.0
3308,0,0,0,0,1,0,1,4,1,3,1,1433.25
3309,0,1,0,1,2,0,2,2,1,3,0,974.0
3310,0,1,1,1,1,0,2,2,1,2,1,833.0
3311,0,2,0,2,1,0,1,2,1,3,0,124.25
3312,0,1,0,2,1,0,1,1,1,4,0,1663.0
3313,0,1,1,1,1,0,0,2,1,3,0,891.0
3314,0,1,0,1,1,0,0,1,1,5,1,934.0
3315,0,2,0,1,1,0,1,1,2,4,0,884.75
3316,0,0,1,1,1,0,2,2,2,3,0,1003.0
3317,0,1,0,1,1,1,2,1,1,5,1,760.25
3318,0,2,0,1,1,0,2,3,1,1,1,1161.25
3319,0,2,1,2,1,0,1,1,1,6,0,1051.75
3320,0,1,1,1,1,0,1,1,1,2,0,187.75
3321,0,1,1,2,1,0,2,2,1,3,0,1034.0
3322,0,0,0,1,1,0,0,1,1,5,1,1114.5
3323,0,2,1,0,1,1,0,2,1,4,0,581.5
3324,0,0,0,1,1,0,2,2,1,3,1,958.0
3325,0,0,0,1,1,0,0,2,3,4,0,1028.75
3326,0,0,1,1,1,0,2,3,2,3,1,1011.25
3327,0,2,0,0,2,0,2,3,1,3,0,1124.25
3328,0,2,1,1,1,0,0,1,1,3,1,1095.0
3329,0,0,0,1,1,1,2,3,1,4,1,1071.0
3330,0,0,0,1,1,0,1,2,1,5,1,1078.5
3331,0,2,1,1,2,0,0,1,1,4,0,1012.25
3332,0,1,1,1,1,0,1,1,1,3,1,923.0
3333,1,2,1,2,1,0,1,3,1,4,1,1017.0
3334,0,1,0,1,1,0,2,3,1,3,1,1012.75
3335,0,1,1,1,1,1,2,1,1,3,1,838.5
3336,0,0,0,2,1,0,2,1,1,3,1,856.75
3337,0,0,1,1,1,0,1,2,1,4,1,957.5
3338,0,2,0,1,1,0,1,1,1,3,1,1179.75
3339,0,1,0,1,1,1,2,2,1,2,1,835.75
3340,0,0,0,1,1,1,0,1,1,4,1,1052.0
3341,0,2,0,2,1,0,2,3,1,2,1,1197.25
3342,0,1,0,0,1,0,1,3,2,2,1,248.75
3343,0,2,1,1,1,0,2,2,1,6,1,1075.5
3344,0,1,0,1,2,0,1,2,2,2,1,1251.75
3345,0,2,0,1,2,0,2,1,1,4,1,356.5
3346,0,1,0,1,1,0,2,1,1,5,1,628.0
3347,0,0,1,1,1,0,2,3,1,2,1,1059.0
3348,0,0,0,2,1,0,0,2,2,2,1,333.25
3349,1,2,1,0,2,0,1,2,1,3,0,1145.5
3350,0,1,0,2,1,0,0,1,1,2,0,844.75
3351,1,0,0,0,1,0,1,2,1,5,1,879.0
3352,0,2,1,2,2,0,0,2,1,4,0,1222.25
3353,0,0,1,1,1,1,2,1,1,4,0,1086.25
3354,0,1,0,0,2,0,2,1,1,3,1,922.75
3355,0,0,0,2,2,1,1,2,1,2,0,1004.75
3356,0,1,0,1,1,1,0,1,1,3,1,663.0
3357,0,2,1,0,1,1,1,1,1,4,1,953.75
3358,0,1,0,1,1,0,0,1,2,3,1,1012.5
3359,0,0,0,1,1,0,1,2,1,3,1,757.75
3360,0,0,0,0,2,0,0,2,1,3,0,969.75
3361,0,1,1,1,1,0,1,3,1,4,0,1173.25
3362,0,0,1,0,1,0,1,3,1,2,0,1119.0
3363,0,2,1,1,1,0,1,2,1,3,1,898.75
3364,0,0,0,0,1,0,2,2,1,4,1,1198.75
3365,0,0,0,2,1,0,2,2,2,2,1,1361.25
3366,0,0,1,1,2,0,2,2,1,3,1,260.0
3367,0,2,1,0,1,0,0,3,1,4,0,250.0
3368,0,2,0,0,1,0,2,4,1,3,0,1109.25
3369,0,2,1,1,1,1,0,2,1,3,1,832.75
3370,0,2,1,0,2,0,2,4,2,4,1,1057.25
3371,0,0,1,2,2,0,2,2,1,1,1,641.25
3372,0,0,0,2,1,0,1,2,1,4,0,1089.75
3373,0,1,0,2,2,0,1,2,1,4,1,1026.25
3374,0,2,1,0,1,0,0,3,2,2,0,1687.5
3375,1,0,1,1,1,0,0,1,1,4,1,866.5
3376,0,2,1,0,2,0,2,2,1,1,1,947.5
3377,0,2,0,1,1,0,2,1,2,6,1,1207.25
3378,0,1,1,2,1,0,1,2,1,3,1,1382.25
3379,0,0,1,2,1,1,1,3,1,4,0,1087.25
3380,0,1,0,0,1,1,1,2,1,3,0,226.25
3381,0,0,1,2,1,0,2,1,1,3,1,818.0
3382,0,2,0,2,1,0,2,3,2,4,0,876.5
3383,0,1,1,1,1,0,1,2,1,5,0,772.75
3384,0,1,1,1,2,1,1,2,1,3,1,1748.0
3385,0,0,1,0,1,0,2,4,1,4,0,729.25
3386,0,0,1,0,1,0,2,2,1,6,0,149.25
3387,0,1,1,2,1,0,2,2,3,4,1,799.25
3388,0,1,1,1,1,0,2,1,1,3,1,999.25
3389,0,1,1,0,2,1,1,2,2,4,0,1138.5
3390,0,1,1,0,1,0,2,4,1,2,1,1187.0
3391,0,2,1,1,1,0,1,1,1,3,1,964.25
3392,1,2,1,1,2,0,0,1,1,3,0,1138.75
3393,0,2,1,2,1,0,1,1,1,4,1,1289.5
3394,0,2,0,0,1,0,1,3,1,3,1,273.0
3395,0,2,1,2,1,0,1,2,1,5,0,1164.75
3396,0,2,1,1,1,0,2,2,1,2,1,1371.25
3397,0,0,1,1,1,0,2,2,1,3,0,918.0
3398,0,0,1,1,2,0,0,3,1,3,1,1141.0
3399,0,2,0,0,1,0,2,2,1,4,1,1307.25
3400,0,1,0,0,1,0,1,3,1,3,1,983.75
3401,1,2,1,0,1,0,0,2,1,3,1,1026.5
3402,0,0,0,2,1,0,2,2,2,3,1,759.5
3403,0,1,0,1,1,0,2,2,1,4,0,290.75
3404,0,1,1,2,1,0,0,3,1,4,0,278.5
3405,0,1,0,1,1,1,1,3,2,3,1,1066.75
3406,0,1,1,2,1,0,2,2,2,5,1,1328.5
3407,0,2,0,0,1,0,2,2,1,6,0,1177.0
3408,0,0,0,2,1,1,1,3,1,5,1,1326.25
3409,0,2,1,2,1,0,0,1,1,5,0,1127.0
3410,0,1,0,0,1,1,2,2,2,3,1,1221.0
3411,1,0,1,0,1,0,0,1,2,2,1,301.25
3412,0,2,1,2,1,0,2,2,1,3,0,1269.75
3413,0,2,0,1,1,0,0,1,1,4,1,1083.25
3414,0,2,0,0,1,1,0,2,2,3,0,960.0
3415,0,0,0,1,1,0,0,2,1,4,0,755.5
3416,0,2,1,1,1,0,0,2,1,3,0,1311.0
3417,0,0,0,2,1,0,1,1,1,4,0,1357.5
3418,0,0,0,1,2,0,1,1,1,5,1,1214.5
3419,1,0,0,1,1,0,0,1,1,2,0,1274.25
3420,0,0,1,0,1,1,0,1,1,4,1,1001.25
3421,0,2,1,0,2,0,0,2,2,3,0,1299.0
3422,0,2,1,1,2,0,2,2,1,2,1,885.5
3423,0,2,1,2,1,0,0,2,1,3,0,1027.75
3424,0,2,0,1,1,1,1,2,1,3,1,964.5
3425,0,0,0,2,1,0,2,2,2,4,1,1336.75
3426,0,2,1,1,1,0,2,2,1,5,0,1131.5
3427,0,2,1,0,1,1,0,1,1,2,0,1054.0
3428,0,2,0,2,1,0,2,1,1,3,0,1070.75
3429,0,2,1,2,1,0,0,1,1,4,1,1037.25
3430,0,1,0,1,1,0,2,1,2,3,1,1122.25
3431,0,0,1,2,1,0,2,2,2,1,1,302.5
3432,0,0,0,2,1,0,2,3,1,4,0,1065.5
3433,0,0,0,1,1,0,2,1,2,3,1,1431.5
3434,0,1,0,2,1,0,1,1,1,4,1,976.25
3435,0,1,1,2,2,0,2,3,1,3,1,1394.75
3436,0,2,1,0,1,0,2,1,1,2,1,1078.5
3437,0,0,0,2,1,0,1,2,1,4,1,1125.25
3438,0,2,0,0,1,0,0,2,1,4,1,1221.75
3439,0,1,1,0,1,0,1,2,1,4,1,1146.0
3440,0,2,1,2,1,0,0,2,1,4,1,1306.75
3441,0,0,0,1,2,0,1,1,1,2,0,1479.5
3442,0,2,1,2,1,0,2,2,1,2,0,969.0
3443,0,0,0,1,1,0,1,1,1,3,0,1033.5
3444,0,1,1,1,1,0,2,2,1,4,1,1192.25
3445,0,1,0,2,1,0,0,1,2,4,0,1110.0
3446,0,2,1,1,1,0,1,1,1,3,1,324.0
3447,0,1,0,1,1,0,1,2,2,2,0,1031.0
3448,0,1,1,1,1,0,0,2,2,3,1,1144.75
3449,0,1,1,2,2,0,0,2,1,3,1,1078.25
3450,0,0,0,1,1,0,2,2,1,6,1,970.0
3451,0,2,1,1,1,0,1,3,1,2,0,1396.25
3452,0,1,0,2,2,0,1,2,1,5,1,719.75
3453,0,1,1,0,1,0,1,1,1,4,1,1134.25
3454,0,1,0,0,1,0,1,2,2,4,1,1203.75
3455,0,2,0,2,1,0,0,3,1,4,1,1249.25
3456,0,1,1,1,1,1,0,2,1,4,1,1148.0
3457,0,0,0,0,2,0,1,1,1,2,1,699.75
3458,0,0,1,0,1,0,2,2,1,6,1,947.25
3459,0,2,1,2,1,0,1,2,1,3,1,1085.5
3460,1,2,1,1,1,0,0,1,1,3,0,1027.0
3461,0,1,0,0,1,0,2,1,1,3,1,1097.0
3462,0,2,0,2,1,0,1,2,1,2,1,1103.75
3463,0,2,1,0,1,1,1,2,1,4,1,1294.0
3464,0,1,1,2,1,0,1,2,1,4,0,702.5
3465,0,1,0,2,2,0,2,1,1,3,1,339.0
3466,0,2,1,1,1,0,2,2,1,4,1,919.0
3467,0,0,0,1,2,1,0,2,1,3,0,1221.25
3468,0,2,0,2,1,0,2,3,1,2,1,770.0
3469,0,2,1,1,2,0,2,1,1,4,1,1760.5
3470,0,1,1,0,1,0,0,1,1,2,1,836.5
3471,0,1,1,0,3,0,2,1,1,2,0,947.5
3472,0,2,1,1,2,0,1,2,1,4,0,1123.75
3473,0,2,0,0,2,0,2,2,1,2,1,793.75
3474,0,0,0,1,2,0,1,1,1,4,0,768.25
3475,0,2,1,1,1,0,2,2,1,6,1,273.0
3476,0,1,1,1,1,0,2,3,1,3,1,1172.25
3477,0,2,0,0,1,0,2,3,1,3,1,970.75
3478,0,1,1,2,1,0,2,2,1,4,1,1184.75
3479,0,2,1,1,1,0,1,1,1,2,1,990.5
3480,1,0,1,0,1,0,0,2,1,4,0,291.25
3481,0,0,0,1,1,0,2,2,2,3,0,1198.25
3482,0,2,0,2,3,0,2,2,1,5,1,1290.25
3483,0,2,1,2,1,0,2,3,1,2,1,1204.75
3484,0,2,1,0,2,0,1,3,1,3,0,1184.5
3485,0,1,0,1,2,1,1,1,2,3,1,1164.25
3486,0,0,1,1,1,0,0,1,1,3,1,1039.25
3487,0,2,1,1,1,0,0,3,1,2,1,1060.75
3488,0,0,1,1,2,0,1,2,1,2,1,885.75
3489,0,0,0,1,1,0,2,2,1,4,1,985.25
3490,0,0,0,1,1,0,2,1,2,2,1,782.0
3491,0,2,1,2,1,0,2,2,1,4,1,872.0
3492,1,1,1,2,1,1,0,2,2,6,1,1108.75
3493,0,2,1,2,1,0,2,3,1,4,1,1428.75
3494,0,0,1,1,1,0,0,3,1,3,0,973.25
3495,0,0,0,1,1,0,1,3,1,4,1,1371.0
3496,0,1,1,1,1,0,0,2,1,4,0,173.5
3497,0,2,0,1,2,0,0,2,1,2,1,245.0
3498,0,2,1,0,1,0,0,1,3,4,1,1516.75
3499,0,2,1,1,2,0,1,4,1,3,0,1063.25
3500,0,1,0,1,1,1,2,3,1,5,1,1297.5
3501,0,1,0,1,1,0,2,2,1,4,1,822.5
3502,0,1,0,0,1,0,2,2,1,4,0,1330.25
3503,0,2,1,1,1,0,0,3,1,4,0,843.0
3504,0,1,0,1,2,0,2,1,1,2,1,1088.0
3505,0,2,1,1,1,0,1,1,2,5,0,927.25
3506,0,0,0,1,1,0,2,2,1,3,1,997.75
3507,0,2,1,0,1,0,0,1,2,3,1,1806.75
3508,0,2,1,1,1,0,2,3,1,4,0,1040.5
3509,0,0,1,2,2,0,2,2,1,2,1,981.75
3510,0,1,1,1,1,1,1,1,3,5,1,938.25
3511,0,0,1,0,2,0,0,2,1,4,0,1093.5
3512,0,1,1,2,1,0,0,2,1,3,1,1011.75
3513,0,1,1,2,1,0,0,3,1,2,1,1197.75
3514,0,1,0,1,1,0,0,2,1,3,1,1064.0
3515,0,2,0,1,2,0,2,2,1,3,0,1659.25
3516,0,0,1,0,1,0,0,2,1,2,1,1012.75
3517,0,1,1,0,1,0,1,3,1,5,1,1100.5
3518,0,0,0,1,1,0,0,3,2,4,0,1140.0
3519,0,1,0,0,3,0,2,1,1,4,0,1772.75
3520,0,1,0,1,1,0,0,2,1,2,1,185.5
3521,0,2,1,2,2,0,1,1,1,4,0,1825.25
3522,0,1,1,1,1,0,0,2,1,3,0,874.0
3523,0,0,0,0,1,0,0,1,3,1,1,824.25
3524,0,1,0,2,2,0,1,1,1,3,1,722.5
3525,0,2,0,1,1,0,0,2,2,5,1,303.0
3526,0,1,0,2,1,0,1,2,2,4,1,989.0
3527,0,2,0,2,1,0,2,3,1,4,1,1111.25
3528,0,1,0,2,1,0,2,2,1,3,0,1915.75
3529,0,1,0,1,3,0,2,2,1,5,0,994.0
3530,0,1,0,1,2,0,2,2,1,1,1,740.25
3531,0,1,1,0,2,1,1,1,1,4,1,903.0
3532,0,2,0,1,1,0,0,2,1,5,0,996.0
3533,0,2,1,2,1,0,1,2,1,2,0,1036.75
3534,0,0,0,2,1,0,1,3,1,4,0,765.5
3535,0,0,0,1,1,0,0,2,2,6,1,1257.0
3536,0,0,1,1,1,1,1,4,3,4,1,1269.0
3537,0,1,0,1,1,0,0,1,1,5,0,1013.75
3538,0,2,0,1,2,0,0,2,1,5,1,310.75
3539,0,0,0,2,1,0,0,2,1,3,1,1053.5
3540,0,1,1,1,1,0,2,3,2,4,0,967.75
3541,0,2,1,1,2,0,1,2,1,4,1,851.75
3542,0,2,1,1,2,0,1,3,1,1,0,111.5
3543,0,1,0,2,1,0,2,3,1,4,0,1124.0
3544,0,0,0,2,1,0,1,1,1,4,1,1067.0
3545,0,2,0,2,1,1,2,1,1,4,0,1059.0
3546,0,0,0,0,2,1,0,3,1,4,1,1048.75
3547,0,2,1,1,1,0,2,1,1,5,0,776.25
3548,0,0,0,1,1,0,2,1,1,6,0,238.75
3549,0,2,0,0,1,0,0,1,1,3,1,873.25
3550,0,0,0,2,1,0,1,4,1,4,1,1252.25
3551,0,1,0,2,1,0,0,2,1,2,1,244.25
3552,0,0,1,0,1,0,1,3,1,5,1,959.5
3553,0,0,0,2,1,0,0,2,1,2,1,1101.0
3554,0,1,1,1,2,0,2,3,1,3,1,916.75
3555,0,2,1,0,1,1,2,1,1,4,1,940.0
3556,0,2,0,0,1,1,0,1,1,5,0,1020.75
3557,0,1,0,1,1,0,2,2,1,5,0,994.5
3558,0,2,0,1,1,0,1,1,1,4,1,765.25
3559,0,2,1,2,2,0,1,3,1,4,0,817.5
3560,0,0,0,2,1,0,2,2,1,4,0,756.75
3561,0,2,1,1,1,1,0,2,1,4,1,910.25
3562,0,1,1,1,1,0,0,2,1,4,1,948.75
3563,0,1,0,1,1,0,1,1,1,4,1,944.25
3564,0,0,0,1,1,0,1,2,1,4,0,1069.25
3565,0,1,1,0,1,0,2,2,1,4,0,1200.25
3566,0,2,0,1,2,0,1,2,2,4,1,1719.0
3567,0,2,1,2,1,0,1,2,1,3,1,629.75
3568,1,1,0,0,2,1,0,3,1,3,1,808.5
3569,0,1,0,1,1,0,0,2,1,3,0,1062.25
3570,0,1,0,0,1,0,1,2,1,3,1,870.25
3571,0,2,0,2,1,0,1,3,1,2,1,777.5
3572,0,0,0,2,1,0,0,4,1,2,0,1117.25
3573,0,0,0,1,1,0,2,2,1,3,1,1142.0
3574,0,2,0,0,1,0,2,1,1,3,0,725.75
3575,0,1,1,1,2,0,2,1,1,4,0,1160.0
3576,0,2,1,2,1,0,2,1,1,3,1,864.25
3577,0,0,0,1,1,0,0,2,1,5,0,1055.25
3578,0,1,0,1,2,0,0,1,1,3,0,1152.0
3579,0,2,0,0,2,0,0,1,2,4,1,1140.0
3580,0,0,1,1,1,0,2,1,1,3,1,1091.0
3581,0,0,0,1,2,0,1,2,1,5,0,635.25
3582,0,2,0,1,2,0,2,1,1,2,0,379.75
3583,0,2,0,2,2,0,0,2,1,2,1,932.75
3584,0,1,0,1,1,0,2,2,1,4,1,738.75
3585,1,2,1,0,1,0,2,2,1,3,1,1221.0
3586,0,1,0,0,1,0,1,1,1,5,1,212.75
3587,0,0,0,2,1,0,1,3,1,4,1,1037.5
3588,0,2,1,2,1,0,2,2,1,2,0,803.25
3589,0,1,0,0,1,0,0,3,2,4,0,1351.0
3590,0,0,0,0,1,0,1,2,2,2,1,1049.25
3591,0,1,0,0,1,0,2,1,1,2,0,918.0
3592,0,2,0,1,1,0,1,1,1,4,1,1002.75
3593,0,1,1,1,1,0,0,2,2,3,0,966.0
3594,0,1,0,2,2,0,0,2,2,4,1,1216.5
3595,0,0,0,1,1,0,1,3,2,4,0,398.75
3596,0,2,0,0,1,0,1,1,1,3,1,244.25
3597,0,2,1,2,1,0,0,2,1,4,1,742.5
3598,0,1,0,0,1,1,2,2,1,4,1,929.75
3599,0,1,1,1,1,0,0,1,2,5,0,731.25
3600,0,0,0,1,1,0,2,2,1,4,0,1000.0
3601,0,2,0,0,1,0,0,2,1,5,1,207.75
3602,0,0,0,2,2,0,0,2,2,4,1,119.25
3603,0,1,1,0,2,0,0,1,1,3,1,974.25
3604,0,2,0,1,2,0,0,1,2,3,0,890.0
3605,0,0,1,1,2,0,0,1,1,4,1,924.0
3606,0,1,0,0,1,0,1,1,2,1,1,1122.5
3607,0,0,0,2,1,0,2,2,2,4,0,1224.25
3608,0,1,0,2,1,0,0,3,1,3,1,811.25
3609,0,0,0,2,1,0,0,3,1,5,1,1273.0
3610,0,2,1,0,1,0,1,2,1,4,0,971.5
3611,0,1,1,1,1,0,2,1,1,4,0,933.5
3612,0,1,1,2,1,0,0,3,1,5,0,934.0
3613,1,0,1,1,2,0,1,2,1,2,1,1030.0
3614,0,0,0,1,1,0,0,2,1,5,1,1035.5
3615,0,2,1,1,1,0,2,1,1,5,1,1326.0
3616,0,2,1,2,2,0,2,3,1,5,1,705.5
3617,0,1,0,2,1,0,0,2,1,5,1,794.5
3618,0,1,1,0,1,0,1,2,2,3,1,1075.25
3619,0,0,1,0,1,0,0,2,1,3,0,980.25
3620,0,2,1,2,1,0,2,2,1,3,1,642.25
3621,0,2,1,0,1,0,1,1,1,5,0,1459.0
3622,0,2,1,2,2,0,0,2,1,3,1,268.75
3623,0,1,1,1,2,0,1,1,2,4,0,1214.5
3624,0,0,0,0,1,0,1,3,1,2,0,892.5
3625,0,1,0,1,1,0,1,2,1,4,0,1450.5
3626,0,2,1,1,1,0,0,2,1,6,0,884.0
3627,0,2,1,2,2,0,2,2,1,5,1,1315.25
3628,0,1,0,1,1,0,2,3,1,4,0,1395.0
3629,0,1,1,0,1,0,1,3,1,1,0,241.25
3630,0,1,1,0,1,0,2,1,1,4,0,993.0
3631,0,0,1,0,1,0,1,1,2,4,0,854.25
3632,0,1,0,1,2,0,1,2,1,4,1,1200.25
3633,0,0,1,2,1,0,2,3,1,3,0,718.25
3634,1,2,1,0,1,0,0,3,1,1,1,649.0
3635,0,2,1,1,2,0,2,2,1,5,0,1143.25
3636,0,0,1,1,2,0,0,2,2,3,0,1230.25
3637,0,1,1,1,1,0,2,2,1,3,1,998.0
3638,0,2,0,0,1,1,2,2,1,3,0,1140.5
3639,0,0,1,1,1,1,1,1,2,3,0,1121.25
3640,0,1,1,2,3,0,0,2,1,4,0,793.75
3641,0,0,0,0,1,0,1,2,1,5,1,954.0
3642,0,1,0,1,1,0,2,2,1,6,1,686.0
3643,0,0,1,0,1,0,1,2,2,2,1,734.5
3644,0,2,0,2,1,0,0,3,1,4,1,1658.25
3645,0,0,1,0,1,0,0,3,1,5,0,425.0
3646,0,0,0,1,2,0,2,2,1,3,1,309.5
3647,0,1,0,1,2,0,2,3,1,5,1,739.0
3648,0,2,0,0,2,0,2,3,1,2,1,811.0
3649,0,1,0,2,1,0,2,1,1,1,0,1704.25
3650,0,2,0,1,1,0,2,2,2,3,1,1442.25
3651,0,0,0,0,1,0,1,4,1,4,1,589.25
3652,0,2,0,2,1,1,0,1,1,4,1,727.5
3653,0,0,0,1,1,0,0,1,1,2,0,847.75
3654,0,2,0,1,1,1,2,2,1,4,1,1386.25
3655,0,1,0,2,1,0,1,1,1,5,1,1035.25
3656,0,2,1,1,1,0,1,1,1,3,1,944.0
3657,0,1,1,1,1,1,0,1,1,3,0,1050.0
3658,0,2,1,1,1,0,1,2,1,5,1,1062.25
3659,0,2,0,0,1,1,0,1,2,5,0,315.75
3660,0,0,1,2,1,1,1,2,1,2,0,679.25
3661,0,0,1,1,1,0,0,1,1,3,1,916.25
3662,1,2,0,1,1,0,1,2,1,3,1,984.0
3663,0,2,1,0,1,0,2,2,2,4,0,824.75
3664,0,2,0,2,1,0,1,3,1,4,0,1138.25
3665,0,1,0,0,1,0,0,2,2,4,0,1008.25
3666,0,2,0,1,1,0,1,1,1,4,1,847.0
3667,1,2,0,2,1,0,0,2,2,2,1,1763.0
3668,0,2,0,1,1,0,2,1,1,3,1,1088.25
3669,0,1,1,1,1,0,0,1,1,1,0,185.25
3670,0,1,0,0,1,0,0,2,2,5,1,1106.75
3671,1,2,1,1,1,0,1,2,1,2,1,158.5
3672,0,2,0,1,1,0,2,2,1,4,0,962.75
3673,0,0,0,0,2,0,1,2,1,2,1,1107.25
3674,0,1,0,1,2,0,0,3,1,4,1,873.0
3675,0,2,1,0,1,1,2,2,2,3,1,1066.75
3676,0,2,1,2,1,0,0,1,1,2,1,888.5
3677,0,1,1,1,1,0,0,1,1,4,1,907.75
3678,0,2,0,1,2,0,1,1,1,6,1,1087.0
3679,0,2,1,1,1,0,0,1,2,4,1,275.0
3680,0,2,0,1,1,0,0,1,1,2,0,1730.5
3681,0,1,1,1,1,1,2,2,1,3,1,915.75
3682,0,1,1,2,1,1,0,2,1,3,1,1056.5
3683,0,1,0,1,2,0,0,1,1,4,1,884.0
3684,0,0,0,1,1,0,2,2,1,2,1,1119.25
3685,0,0,0,1,1,0,1,2,1,4,1,1256.75
3686,0,1,1,2,1,0,0,2,1,3,1,232.5
3687,1,2,1,1,2,0,1,2,1,4,1,1040.0
3688,0,0,1,2,2,1,2,1,1,2,0,1042.25
3689,1,2,1,0,1,0,1,1,1,3,1,951.75
3690,0,1,0,1,1,0,1,1,1,5,1,1324.5
3691,0,2,1,2,2,0,2,2,1,3,1,1001.0
3692,0,2,0,2,1,0,2,3,2,2,0,724.25
3693,0,2,1,1,2,0,0,2,1,6,0,1152.75
3694,0,1,1,1,2,1,0,4,1,3,0,983.75
3695,0,2,1,0,1,0,0,2,2,5,0,1027.5
